58347904,31927,0
58350986,33544,0
58354072,36184,0
58357149,36840,0
58360258,34760,0
58363358,32215,0
58366446,32311,0
58370283,35480,0
58373361,37065,0
58376415,36088,0
58379567,33560,0
58382653,33224,0
58385726,34936,0
58388865,36328,0
58391938,34968,0
58395037,31671,0
58398131,29687,0
58401887,31591,0
58405030,34136,0
58408114,33992,0
58411224,31159,0
58414337,28759,0
58417393,29271,0
58420545,31319,0
58423647,31703,0
58426730,29239,0
58429836,26342,0
58432907,26406,0
58435984,29063,0
58439084,30951,0
58442174,30215,0
58445285,27350,0
58448351,26022,0
58451453,27526,0
58455298,29767,0
58458355,29831,0
58461446,28294,0
58464606,29863,0
58467695,35624,0
58470773,43866,0
58473863,50764,0
58476969,54445,0
58480037,56557,0
58483097,56989,0
58486180,54525,0
58489280,47499,0
58493066,33912,0
58496177,24886,0
58499297,22613,0
58502323,26310,0
58506157,31847,0
58509262,32391,0
58512339,29159,0
58515391,26934,0
58518549,26710,0
58521647,27014,0
58524735,25510,0
58527821,22677,0
58530906,21077,0
58533979,22261,0
58537072,24517,0
58540180,25542,0
58543285,23621,0
58546358,21141,0
58549401,21557,0
58552491,24101,0
58555609,25862,0
58558708,24870,0
58561826,21989,0
58564924,20965,0
58568012,23269,0
58571107,25366,0
58574212,25366,0
58577308,22901,0
58580363,21461,0
58583484,22597,0
58587303,25702,0
58590364,26854,0
58593470,24918,0
58596619,22917,0
58599741,23141,0
58602876,24325,0
58605952,24533,0
58609040,22725,0
58612741,20164,0
58615849,20196,0
58618950,22101,0
58622045,23461,0
58625798,22101,0
58628898,19876,0
58632003,20052,0
58635093,22277,0
58638167,24373,0
58641292,23541,0
58644342,21205,0
58647459,20276,0
58650614,21573,0
58653696,24678,0
58656817,24998,0
58659922,23173,0
58663018,21861,0
58666108,23141,0
58669227,25990,0
58672349,27302,0
58675389,25782,0
58679261,23493,0
58682352,24485,0
58685397,27750,0
58688543,29623,0
58691638,28983,0
58694728,27078,0
58697830,26246,0
58700912,27926,0
58704015,29783,0
58707126,29063,0
58710242,27350,0
58713359,25846,0
58716425,26678,0
58719585,28550,0
58723347,28999,0
58726448,26758,0
58729607,24485,0
58732690,25318,0
58735791,27478,0
58738895,28118,0
58742007,26278,0
58745113,23829,0
58748246,23733,0
58751362,25782,0
58754402,27606,0
58757557,27222,0
58761331,24886,0
58764372,23861,0
58767507,25910,0
58770620,28262,0
58773686,28166,0
58776746,26502,0
58780494,24966,0
58783680,26470,0
58786762,28759,0
58789897,29127,0
58792980,27670,0
58796066,25878,0
58799149,26630,0
58802253,28887,0
58805334,30615,0
58808381,29335,0
58811495,27174,0
58814624,26518,0
58817706,28502,0
58820772,30567,0
58824377,30311,0
58827576,28534,0
58830680,27126,0
58833774,28711,0
58836871,31127,0
58839971,31847,0
58843066,29959,0
58846157,28246,0
58849287,28919,0
58852343,31447,0
58855433,32535,0
58858589,31335,0
58861681,29079,0
58864787,28951,0
58867889,31047,0
58870961,33112,0
58874063,32792,0
58877178,30679,0
58880305,29543,0
58883380,30647,0
58886485,33240,0
58889643,33784,0
58892736,31895,0
58896461,29767,0
58899593,30647,0
58902679,32776,0
58905777,33528,0
58908883,31735,0
58911986,30087,0
58915752,30551,0
58918844,32856,0
58921940,34344,0
58925042,33080,0
58928139,30631,0
58931257,30103,0
58934332,31687,0
58937381,33944,0
58940510,33592,0
58943619,30887,0
58946725,29191,0
58949803,30535,0
58953556,33352,0
58956652,33576,0
58959735,31575,0
58962815,29879,0
58965919,30807,0
58969017,33112,0
58972116,33944,0
58975222,32327,0
58978337,30471,0
58981398,30391,0
58984559,32423,0
58987690,34488,0
58990775,33864,0
58993907,31175,0
58997695,29911,0
59000784,31575,0
59003873,33784,0
59006974,33752,0
59010076,31863,0
59013188,30519,0
59016310,32071,0
59019354,34136,0
59022448,35672,0
59025594,34648,0
59028685,33064,0
59031809,33368,0
59035382,35592,0
59038572,36616,0
59041660,35192,0
59044754,32647,0
59048559,32231,0
59051644,34344,0
59054751,36408,0
59057836,36296,0
59060930,34264,0
59064038,33624,0
59067141,34904,0
59070254,36248,0
